Optimised GP regression Matern kernel, normalised features
Pearsons_correlation_coefficient:0.6588
R2_score:0.3812
RMSE:1.7993667420849682
best_parameters:{'alpha': 2, 'copy_X_train': True, 'kernel__length_scale': array([0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5]), 'kernel__length_scale_bounds': (1e-05, 100000.0), 'kernel__nu': 2.5, 'kernel': Matern(length_scale=[0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5], nu=2.5), 'n_restarts_optimizer': 3, 'normalize_y': False, 'optimizer': 'fmin_l_bfgs_b', 'random_state': None}
elapsed time: 4650.017662073001
name,y_pred_mean,sigma,y_true,BertzCT,Chi1v,EState_VSA1,MolLogP,MolMR,TPSA,num_rotors,vina_gauss1,vina_gauss2,vina_hydrogen,vina_hydrophobic,vina_repulsion
4de1,6.71,0.05,5.96,1515.3591171739222, 6.095764931731808, 77.0156996498868, 1.9953, 83.6606, 112.24, 3.0, 108.12591552734376, 1343.5023193359375, 6.578736305236816, 19.018878936767575, 6.557908058166504
4de2,6.86,0.05,4.12,1615.6986222457526, 6.119371729481786, 107.7901226034453, 0.7634999999999992, 90.52360000000004, 88.0, 7.0, 106.26873779296876, 1376.9998779296875, 5.5894503593444815, 20.553897857666016, 5.682103633880615
4des,6.53,0.05,5.85,1207.9502768095315, 5.020620726159659, 87.56010698645319, 2.8712000000000018, 71.24960000000002, 70.67, 3.0, 70.32647705078125, 1262.5040283203125, 0.0, 46.932411193847656, 22.57674217224121
4dew,6.40,0.05,7.0,1274.5817353659725, 5.428869016623522, 86.9742932376944, 2.2824, 74.5792, 111.13, 5.0, 59.90469741821289, 1198.2005615234375, 0.6351557970046997, 27.690364837646484, 20.95583915710449
4djr,8.64,0.08,11.52,2974.2017481083994, 12.19431497275204, 194.20799892746552, 3.310100000000001, 153.42299999999975, 137.93, 16.0, 146.1707763671875, 2300.066650390625, 6.012152671813965, 50.51880645751953, 10.263214111328123
4djv,7.16,0.06,6.72,1991.6256325902173, 7.45401322219567, 143.36953301369385, 1.7825000000000009, 108.49010000000004, 67.16000000000001, 6.0, 107.58303833007812, 1554.0733642578125, 1.232905387878418, 58.583213806152344, 4.386819839477538
4g8m,5.66,0.06,7.89,547.8833552716479, 2.7901033786777054, 48.20300994264658, -3.8770999999999987, 32.90409999999999, 107.9, 4.0, 89.17449188232422, 881.1995239257812, 9.775495529174805, 22.40256690979004, 6.584902763366699
4gid,8.84,0.14,10.77,3638.367076628321, 12.962659551628475, 249.73657679419304, 1.9995000000000045, 183.5210999999996, 161.51999999999995, 23.0, 237.2452392578125, 2876.7783203125, 7.375345230102539, 85.80097198486328, 9.378576278686523
4gqq,4.73,0.07,2.89,784.7772586732857, 3.5206207261596583, 66.67405742148964, 1.6741, 55.43860000000003, 66.76, 6.0, 51.59262466430664, 641.6737670898438, 2.0, 19.08200454711914, 2.7656540870666504
1c5z,4.62,0.07,4.01,491.1328154769169, 2.1972135954999583, 41.611164815770735, -0.8490000000000001, 36.66379999999999, 51.61, 1.0, 65.6732177734375, 660.8853759765625, 0.0, 5.289374828338623, 3.3936233520507812
1eby,8.91,0.12,9.7,3351.5817576316504, 12.68566864331923, 238.95794524029185, 2.4279999999999977, 176.12459999999962, 157.57999999999996, 17.0, 171.39837646484375, 2745.4658203125, 7.944734573364258, 100.43293762207031, 6.342068195343018
1g2k,8.86,0.09,7.96,3374.573049015163, 12.865954918133724, 230.31542556823757, 3.2258000000000013, 169.7435999999996, 128.64, 14.0, 156.50656127929688, 2452.933837890625, 7.235785007476807, 77.9765625, 6.204098224639893
1gpn,6.65,0.07,6.48,1453.593888236676, 5.348551336231846, 106.9737934758672, 1.0658999999999996, 73.82510000000002, 49.47, 1.0, 96.2150650024414, 1377.2047119140625, 1.1839163303375244, 47.12345886230469, 3.779633045196533
1h22,8.29,0.08,9.1,2752.062408458301, 8.947102672463695, 192.61310326339, 2.7658000000000023, 136.00419999999997, 98.93999999999998, 13.0, 166.5086212158203, 2128.961669921875, 2.7618110179901123, 96.90269470214844, 6.138878345489503
1k1i,6.55,0.07,6.58,2710.930033247043, 10.61410821539663, 185.7512602796051, -0.6751999999999962, 132.78429999999994, 158.22, 8.0, 108.2957992553711, 1565.1158447265625, 3.2276952266693115, 10.13882064819336, 5.2085862159729
1lpg,8.04,0.07,7.09,3292.1118716728715, 10.822047210945563, 226.1395541505296, 3.859700000000002, 165.6559999999996, 94.87, 13.0, 192.7102813720703, 1981.732421875, 0.0, 48.79901123046875, 8.87348747253418
1nc3,6.32,0.06,5.0,1057.7704253196746, 4.7858683104095086, 59.72762127259847, -1.9109000000000005, 62.80950000000002, 150.4, 6.0, 124.53517150878906, 1393.8505859375, 8.569263458251951, 0.0, 7.079586505889893
1owh,6.54,0.05,7.4,1734.4454502524454, 6.3221581339818265, 117.52677717977016, 0.29840000000000017, 95.1571, 108.35, 5.0, 92.93002319335938, 1254.4876708984375, 1.1557791233062744, 11.596001625061035, 3.8075969219207764
1p1n,6.19,0.05,6.8,787.7572396903917, 3.513710176427684, 66.87307671256205, -3.3695999999999966, 47.005400000000016, 96.87, 5.0, 87.07644653320312, 1087.980224609375, 7.142103672027588, 20.35308837890625, 6.0126190185546875
1pxn,6.94,0.05,7.15,1328.445745418928, 6.4149369941233125, 88.99450681890067, 3.399420000000001, 88.81320000000002, 82.96000000000002, 7.0, 88.951171875, 1418.195068359375, 1.2904821634292605, 31.198638916015625, 3.8938100337982178
1qf1,7.20,0.05,7.32,1617.8768001246274, 6.573296207623438, 139.54171586852348, 0.8472, 101.60440000000006, 98.33, 14.0, 114.78285217285156, 1540.0118408203125, 7.612225532531737, 53.02777481079102, 7.269517421722412
1qkt,6.31,0.08,9.04,1451.4257327470707, 5.658248290463862, 109.26999401737574, 3.6092000000000017, 78.73060000000005, 40.46, 3.0, 56.39300918579102, 1271.5921630859375, 1.618271827697754, 59.15581130981445, 2.038809299468994
1s38,5.62,0.05,5.15,826.1530174889527, 3.3221581339818265, 52.95313084010212, 0.81372, 51.51310000000001, 71.77, 2.0, 85.19725799560547, 926.5370483398438, 5.671216011047362, 28.90416145324707, 3.375734806060791
1syi,6.30,0.05,5.44,1054.9607002089663, 4.1581373674276, 75.36606656743541, -3.6142999999999983, 55.030800000000006, 122.63, 4.0, 116.84503936767578, 1195.9564208984375, 10.378475189208984, 18.27084732055664, 7.196089744567871
1y6r,6.77,0.06,10.11,1274.8480769552302, 5.895454341605264, 88.04040765837294, -1.3883999999999983, 77.1511, 124.66, 7.0, 127.4612808227539, 1425.905517578125, 6.15281343460083, 4.185925006866455, 5.214252948760986
1ydr,6.67,0.06,5.52,1471.679462643238, 6.501735779700836, 104.17510604259749, 0.1910000000000001, 76.75620000000005, 66.88, 3.0, 75.44487762451172, 1327.9603271484375, 0.3777371048927307, 34.663352966308594, 3.9241406917572017
1z6e,8.09,0.07,9.72,2521.279332291815, 9.650853388567057, 154.25620822710437, 2.8361, 128.5353, 121.23, 9.0, 167.97119140625, 1997.1212158203125, 2.929966449737549, 33.46551513671875, 4.404887199401856
1z9g,5.80,0.05,5.64,895.2874448200522, 4.421958466891548, 89.96323859492077, -0.21630000000000035, 65.55370000000002, 69.22999999999999, 7.0, 63.67102813720703, 996.7799072265624, 3.7330667972564697, 32.85261917114258, 4.022284030914307
2al5,6.17,0.06,8.4,785.5943719569542, 3.3471196039322137, 56.9800284287625, -3.963899999999999, 42.9638, 122.63, 4.0, 113.74620056152344, 1135.46240234375, 10.42662525177002, 1.7703558206558228, 6.97000789642334
2br1,7.38,0.06,5.14,1950.4829495726992, 7.520509803123398, 132.64168041789677, 3.978200000000002, 111.3555, 89.64, 10.0, 107.88807678222656, 1628.3699951171875, 0.0, 37.37512969970703, 3.0191407203674316
2c3i,6.70,0.06,7.6,1629.3895957821462, 6.219371729481785, 108.48508266963816, 3.4208000000000016, 89.64120000000004, 59.29, 6.0, 81.68505096435547, 1360.19970703125, 0.0, 72.3932113647461, 1.8538472652435305
2cbv,5.74,0.05,5.48,622.1027099951325, 3.013710176427684, 48.03162004839904, -3.502899999999998, 37.9176, 97.53000000000002, 4.0, 77.3902587890625, 914.1073608398438, 10.75724983215332, 7.124411582946777, 7.5637664794921875
2fxs,6.69,0.06,6.06,1531.7688116237287, 7.055401757333115, 112.71979095224394, 2.5289000000000006, 99.3954, 145.55, 12.0, 112.87950897216795, 1527.896484375, 1.0279498100280762, 14.64836311340332, 7.415865898132324
2j7h,5.27,0.07,7.19,516.6383818015717, 2.2595860311957527, 42.0574552408308, -4.875499999999997, 31.6052, 93.91, 4.0, 77.40005493164062, 748.4361572265625, 8.40004825592041, 0.0, 5.562423706054688
2p15,7.38,0.15,10.3,2305.2016448994486, 8.725194999977706, 162.36804662497127, 6.711600000000006, 118.15160000000004, 40.46, 5.0, 102.2209701538086, 1971.022216796875, 1.7878755331039429, 110.97555541992188, 2.655202865600586
2pog,6.59,0.07,9.54,1398.2226917714954, 5.816496580927726, 107.65907753855305, 4.1152000000000015, 79.66460000000005, 49.69, 3.0, 55.92051696777344, 1349.2535400390625, 3.172779560089112, 67.37790679931639, 3.1778278350830083
2qbq,7.32,0.06,7.44,1915.1132232303828, 9.3786838443451, 142.5786640859751, 3.6866000000000017, 121.11120000000008, 101.52, 11.0, 121.83464813232422, 1604.786865234375, 3.2858753204345703, 32.006614685058594, 6.538909435272218
2qe4,6.83,0.06,7.96,1609.8062282557778, 6.4747448713915885, 120.77704802438559, 4.261600000000004, 90.37760000000006, 58.92, 6.0, 66.78343963623047, 1419.3033447265625, 1.5194535255432131, 59.75409698486328, 2.322012186050415
2qnq,8.42,0.11,6.11,2927.892107826067, 14.045724191929471, 211.70974936579282, 4.389600000000003, 160.48099999999963, 91.37, 10.0, 122.2637939453125, 2317.73681640625, 4.271262645721436, 73.07556915283203, 8.595669746398926
2r9w,6.81,0.05,5.1,1834.3970586587063, 7.645565264641527, 134.49413860748678, 0.1604999999999992, 97.71950000000004, 117.64, 5.0, 95.41053009033205, 1409.765380859375, 4.5895161628723145, 50.73105239868164, 5.5043463706970215
2vkm,8.93,0.13,8.74,3678.827640722422, 13.21957010136045, 248.57264782047008, 3.047600000000001, 182.90939999999958, 141.65, 20.0, 231.563720703125, 2772.3857421875, 6.381583690643311, 87.8499526977539, 9.588269233703613
2w4x,5.67,0.07,4.85,778.26584253178, 3.9558703934584933, 60.408677450516024, -2.8909, 55.85690000000003, 151.92, 8.0, 74.60994720458984, 1089.804931640625, 5.269187450408936, 0.0, 4.556839466094972
2wer,7.01,0.05,7.05,1456.7305299954626, 6.699939871369293, 107.48961189062989, 2.691600000000001, 89.92810000000001, 96.36, 3.0, 84.69866180419922, 1449.045654296875, 1.320865511894226, 25.41636657714844, 5.120058536529541
2wn9,5.96,0.06,8.52,1462.4043459759155, 5.75679962669571, 108.80133383464063, 3.4623000000000017, 87.51080000000003, 54.71, 5.0, 80.12637329101562, 1093.4095458984377, 1.9718316793441768, 36.88419723510742, 2.918931484222412
2wnc,6.37,0.07,6.32,1520.506606104941, 5.7304064244456905, 108.25451570257944, 1.5327999999999995, 80.43290000000005, 46.53, 3.0, 100.7263641357422, 1271.59326171875, 0.5537883043289185, 40.18078994750977, 2.4913368225097656
2wvt,5.57,0.07,6.12,592.7798921135586, 2.967834321659616, 48.69664760595225, -4.632099999999996, 41.6934, 117.76, 7.0, 77.33384704589844, 863.7913818359375, 6.417465686798098, 0.0, 6.78702974319458
2xii,7.01,0.06,7.2,1892.820543536545, 7.4150479171595745, 136.0418553628642, -0.9553999999999992, 100.83950000000004, 123.47, 7.0, 126.13785552978516, 1532.8814697265625, 5.960134983062744, 24.17038917541504, 7.211534023284912
2xj7,6.34,0.05,6.66,918.5544270921381, 3.9345305696776216, 72.60430296757859, -3.755399999999996, 54.72680000000002, 94.23, 5.0, 89.63817596435547, 1153.0987548828125, 5.651803493499756, 20.64967155456543, 4.835524082183838
2zb1,7.28,0.06,6.32,1782.6229835437894, 6.956799626695712, 131.9530807457489, 4.160240000000004, 99.70120000000004, 68.02000000000001, 7.0, 95.09001922607422, 1613.6077880859375, 2.586611032485962, 83.11041259765625, 2.619072914123535
2zda,7.35,0.06,8.4,2056.2240690052813, 7.447102672463695, 159.90789598706934, -1.3885999999999952, 110.0676, 128.66, 8.0, 131.7564697265625, 1706.69140625, 2.3854219913482666, 50.58770370483398, 6.343852996826173
2zy1,7.32,0.06,7.4,1610.98529917739, 7.373574096961187, 114.91867922395258, 3.5818000000000016, 88.13520000000004, 89.53999999999998, 8.0, 96.08089447021484, 1596.551513671875, 3.4889609813690186, 60.81722640991211, 5.057788848876953
3arp,7.69,0.11,7.15,2925.9730921429045, 9.038854381999833, 198.03839558237374, 6.250840000000005, 144.23379999999997, 59.8, 14.0, 189.90577697753903, 1972.908447265625, 0.0, 102.65904235839844, 3.55889892578125
3arq,6.39,0.08,6.4,2404.324035104479, 9.468972395301225, 161.05951867880586, 0.3034999999999997, 122.4913, 178.23000000000005, 10.0, 142.26702880859375, 1656.9522705078125, 1.2541857957839966, 72.96441650390625, 8.644804954528809
3aru,5.99,0.05,3.22,1402.6935860365618, 4.8220472109455645, 90.05288449371756, 0.1929999999999996, 74.74700000000003, 78.89, 8.0, 90.93247985839844, 1035.928466796875, 0.5775811672210693, 18.792543411254886, 2.9096555709838867
3arv,6.13,0.08,5.64,1701.0712298854671, 7.053813555105388, 119.36552651142412, 3.9140000000000015, 93.73700000000002, 40.16, 1.0, 132.36444091796878, 1204.9794921875, 0.26820412278175354, 76.82670593261719, 2.836787700653076
3ary,5.34,0.06,6.0,1025.1029582223632, 4.862261512659533, 48.75926140391677, 2.5169, 70.3067, 49.89, 2.0, 103.14532470703124, 903.5569458007812, 0.0, 27.11356544494629, 6.435554027557372
3b1m,8.32,0.07,8.48,2693.531687159231, 10.034330902587342, 184.37711370981103, 4.564200000000003, 140.56079999999986, 122.16000000000004, 12.0, 119.87494659423828, 2104.3662109375, 0.2843892276287079, 69.52333068847656, 3.2337539196014404
3b27,6.00,0.06,5.16,800.0041253321201, 5.106939165155285, 36.301938212756134, 2.4961, 66.46640000000001, 64.69, 4.0, 90.97486114501952, 1079.95849609375, 0.9282844662666321, 29.6612491607666, 2.0952744483947754
3b5r,7.77,0.07,8.77,1436.9387144347045, 7.060192629709959, 106.06338726340744, 4.13808, 92.31750000000002, 82.35, 7.0, 114.04342651367188, 1862.994384765625, 2.7513458728790283, 63.64152908325195, 4.54990816116333
3b65,7.48,0.06,9.27,1394.207628705855, 7.228655154020418, 95.08965329884006, 2.803060000000001, 99.7795, 106.14, 7.0, 124.0124282836914, 1688.6204833984375, 1.6632524728775024, 61.17746353149414, 3.859424114227295
3bgz,6.75,0.07,6.26,1685.4626526195193, 6.6054618859638214, 123.37140738129222, 3.865400000000002, 93.50120000000004, 55.92, 3.0, 78.34774017333984, 1393.9862060546875, 0.6948940753936768, 94.098876953125, 2.7131717205047607
3bv9,6.42,0.11,5.36,3536.0438865141227, 11.84832949015932, 250.85515813332162, -2.659279999999999, 174.03339999999966, 233.19, 15.0, 129.06309509277344, 2072.31640625, 2.6049818992614746, 50.18941116333008, 3.8930835723876953
3cj4,6.22,0.05,6.51,1482.4637854596099, 6.916511075739588, 119.44839491393412, 2.0358, 95.86120000000004, 89.53999999999998, 7.0, 85.81990814208984, 1106.9515380859377, 3.037445545196533, 45.32172393798828, 3.68603515625
3coz,6.39,0.10,5.57,1914.1455993851505, 8.455749001896503, 112.84631661027592, -3.328199999999997, 100.1876, 219.42, 13.0, 136.29080200195312, 1960.962890625, 7.057280540466309, 9.377321243286133, 5.709500789642334
3d6q,5.98,0.05,3.76,1482.0333253761496, 5.513599253391422, 100.95472225760916, -2.7753999999999968, 76.66100000000002, 108.99, 5.0, 68.04829406738281, 1011.3171997070312, 1.9291027784347528, 2.1703414916992188, 2.9569287300109863
3dx1,5.22,0.06,3.58,431.60618596002814, 2.0859792334457734, 36.343613175537314, -2.9166999999999987, 29.3135, 88.33, 4.0, 69.84291839599611, 742.9739379882812, 11.139366149902344, 3.676271915435791, 8.641833305358888
3dx2,5.89,0.05,6.82,600.9665236309736, 3.8107241048373632, 52.180171087412546, -3.559699999999999, 42.55090000000001, 105.4, 6.0, 84.66931915283203, 968.7911987304688, 12.507555961608887, 0.0, 10.263204574584961
3e5a,7.57,0.06,8.23,2306.76311160473, 9.456577780623183, 154.6061373428418, 2.08612, 129.39180000000002, 103.27, 9.0, 124.97305297851562, 1728.4444580078125, 2.289571523666382, 59.657142639160156, 6.506636619567871
3e92,7.30,0.07,8.0,1806.363208539463, 6.956799626695712, 131.9530807457489, 4.221060000000003, 99.86920000000002, 68.02, 7.0, 121.31094360351562, 1626.1280517578125, 4.323807716369629, 96.91594696044922, 3.096928119659424
3f3d,4.96,0.06,7.16,389.2551726661887, 2.6065999596054312, 47.72363031829693, -1.9000999999999983, 34.682100000000005, 67.77000000000001, 6.0, 66.63860321044922, 715.3335571289062, 5.658632755279541, 8.570398330688478, 3.59029507637024
3fur,7.46,0.07,8.0,1959.1115058730759, 10.756950514970123, 134.41084465840493, 7.441500000000002, 125.54949999999998, 68.29, 5.0, 129.22052001953122, 1722.7581787109375, 1.4455091953277588, 57.52128219604492, 2.490093469619751
3fv2,6.18,0.07,8.11,980.2387592860106, 4.764848250069294, 72.89520273362035, -5.864899999999994, 55.28170000000003, 166.82, 7.0, 120.62876892089844, 1471.0748291015625, 12.27824592590332, 12.286762237548828, 7.358486652374268
3g31,4.49,0.10,2.89,896.0705952745877, 4.487316974177664, 78.24796450859111, -0.8441000000000005, 54.13300000000003, 77.51, 3.0, 22.044153213500977, 523.7413330078125, 0.0, 20.33450126647949, 1.2043421268463137
3gc5,6.35,0.06,7.26,1420.0747588135578, 5.1374057182316815, 76.55649523463475, -0.7922999999999991, 77.4336, 140.12, 6.0, 140.21627807617188, 1329.07177734375, 8.571507453918457, 22.9425048828125, 7.4261298179626465
3gr2,5.02,0.07,2.52,705.2854169649924, 3.372158133981828, 43.53787083439252, -0.051600000000000035, 48.553700000000006, 87.13000000000002, 4.0, 45.5089340209961, 678.1190185546875, 1.071056604385376, 9.649770736694336, 2.533243179321289
3gv9,4.98,0.06,2.12,510.01447090608076, 3.534330902587341, 40.69144372031479, 0.06999999999999977, 42.95320000000001, 69.22999999999999, 3.0, 43.46931076049805, 719.080322265625, 3.3582324981689453, 8.738341331481934, 3.5206634998321533
3jvr,5.60,0.05,5.72,1398.4968997966253, 6.5879066412233485, 93.91254000422579, 5.179400000000003, 91.0744, 67.00999999999999, 4.0, 91.36056518554688, 933.1514892578124, 2.0338606834411617, 39.58149337768555, 1.9192553758621216
3jya,5.57,0.07,6.89,952.4518215303486, 5.707189626651116, 11.862638609018235, 3.444600000000001, 67.76670000000001, 45.75, 0.0, 57.56524276733398, 992.36279296875, 0.0, 27.17740821838379, 0.7450553774833679
3kr8,6.99,0.09,8.1,1183.1189284605318, 6.140242917137277, 81.89676588271772, 3.2450000000000028, 75.16170000000002, 45.75, 1.0, 121.59172821044922, 1565.0833740234375, 2.957494735717773, 55.94923400878906, 3.159733772277832
3n76,7.46,0.06,6.85,1237.0444765095995, 5.428869016623522, 96.35322743685757, -0.8454999999999989, 75.74740000000004, 110.05, 8.0, 129.67002868652344, 1685.989501953125, 8.473363876342772, 53.56807327270508, 7.188268184661865
3nq9,3.94,0.11,4.03,530.1396708751445, 2.158248290463863, 51.0587468132238, 1.0968, 38.383, 40.13, 7.0, 26.238903045654297, 469.8349304199219, 0.0, 26.326557159423828, 1.258047342300415
3nx7,6.63,0.05,8.1,1095.5644512426347, 5.82998615321368, 87.11413543134421, -0.8164, 68.76780000000004, 116.17000000000002, 10.0, 87.53251647949219, 1320.367431640625, 5.428332805633545, 13.070358276367188, 5.612498283386231
3o9i,8.87,0.09,11.82,3151.788214248155, 12.859473812947874, 201.77215270024232, 4.183000000000003, 159.5952999999996, 127.29, 16.0, 163.09320068359375, 2461.085205078125, 5.789884567260742, 53.75958633422852, 6.0133490562438965
3oe4,6.79,0.10,7.47,2006.855600976881, 8.22729896129338, 123.96352962403728, -0.2488999999999995, 109.1458, 205.99, 10.0, 165.94102478027344, 2021.768798828125, 9.561600685119627, 12.055150032043455, 10.57260799407959
3ozs,7.34,0.09,5.33,1786.8848654779295, 7.8998184798073074, 122.93360613177036, 0.8267000000000002, 101.05180000000004, 180.21, 10.0, 155.44329833984375, 2031.7049560546875, 9.001232147216797, 19.366518020629886, 8.587480545043945
3p5o,7.09,0.05,7.26,2007.2471743462568, 8.141780324959447, 138.0902661876252, 3.6560200000000016, 115.78070000000004, 81.4, 8.0, 103.56143951416016, 1489.0760498046875, 0.7431631088256836, 61.70481491088867, 2.4010348320007324
3prs,8.91,0.09,7.82,3701.0531653249104, 14.081122984924493, 256.82268526341966, 5.905200000000006, 196.89689999999942, 145.78000000000003, 23.0, 155.95437622070312, 2552.707763671875, 6.276669979095459, 62.585853576660156, 6.92372465133667
3pyy,6.73,0.05,6.86,1537.382197293352, 6.612478111218331, 106.83628838379556, 2.5589000000000004, 88.37340000000002, 76.02000000000002, 3.0, 93.4734344482422, 1333.7427978515625, 1.1913923025131226, 56.2503776550293, 3.1111557483673096
3qgy,7.52,0.06,7.8,1987.9068861229446, 7.815136661213591, 144.2242182702824, 2.3016000000000005, 116.8149, 99.58, 6.0, 108.4544906616211, 1699.5782470703125, 1.3822236061096191, 29.74639892578125, 7.083524227142334
3qqs,6.48,0.05,5.82,959.4378529282358, 4.763710176427685, 82.77963576997116, 0.15719999999999915, 64.82770000000002, 92.29, 4.0, 82.7767562866211, 1209.7564697265625, 4.068106651306152, 43.7449951171875, 4.55280065536499
3r88,5.42,0.06,4.82,653.4447191952438, 3.1983516691415685, 54.879909053991966, -0.35050000000000026, 48.28890000000001, 84.61000000000001, 6.0, 63.69480514526367, 821.6357421875, 1.5860116481781006, 15.404404640197756, 1.712707757949829
3rlr,7.00,0.06,7.52,1402.2211216563026, 6.607389293741398, 87.99391747589044, 4.428820000000003, 90.08570000000003, 74.59, 5.0, 107.39015197753906, 1455.2445068359375, 1.0854716300964355, 41.12419509887695, 3.378809928894043
3rr4,6.44,0.05,4.55,1226.5517453082844, 4.6374057182316815, 65.42876304022964, 0.8827999999999994, 71.1088, 98.49, 4.0, 126.76038360595705, 1194.138671875, 6.085328578948975, 14.671637535095215, 7.7526116371154785
3rsx,5.12,0.07,4.41,1061.7300820487874, 5.145565264641528, 36.0299563161515, 3.545500000000001, 69.46840000000002, 38.91, 2.0, 67.66694641113281, 866.7115478515625, 2.4108381271362305, 38.899845123291016, 2.016117811203004
3ryj,6.19,0.05,7.8,861.8136467578787, 5.378379443446691, 73.66707547184686, 0.6261000000000002, 56.2034, 89.26, 4.0, 76.44117736816406, 1094.0355224609377, 2.6333165168762207, 28.91344451904297, 3.898468255996704
3syr,6.44,0.06,5.1,1069.1880368629108, 4.690009387109961, 69.86623942378954, -3.3519, 60.29690000000002, 145.01000000000005, 6.0, 109.36399841308594, 1411.2589111328125, 9.958653450012207, 2.2915239334106445, 6.4333672523498535
3tsk,7.43,0.09,7.17,2692.3822227569085, 10.791130529283054, 194.8416738548526, 1.2652000000000019, 149.23719999999992, 184.51, 15.0, 147.97158813476562, 2096.80322265625, 2.4351143836975098, 57.82406234741211, 7.795077800750732
3twp,4.53,0.08,3.92,431.3692129138825, 2.3623724356957947, 41.45194344358593, -0.2442999999999999, 32.43729999999999, 60.36, 2.0, 40.08477020263672, 598.6599731445312, 1.210602641105652, 21.281702041625977, 1.1870237588882446
3u5j,5.95,0.07,5.61,1428.8534085354474, 6.332194293763696, 100.88551803350744, 3.5801200000000017, 86.891, 43.07, 2.0, 78.2603759765625, 1130.34716796875, 0.0, 61.26689910888672, 1.603151559829712
3u8k,5.83,0.07,8.66,1009.3587008087152, 3.9734958747137163, 85.79909606948631, 0.2538, 63.89540000000004, 41.97, 4.0, 81.89958190917969, 1091.495849609375, 1.9290510416030884, 12.988781929016113, 2.808795690536499
3u8n,6.17,0.07,10.17,1015.0866399510344, 4.955476380775682, 84.22939687765542, 1.0163000000000004, 71.59540000000005, 41.97, 4.0, 100.50277709960938, 1210.9324951171875, 1.9071744680404663, 20.554569244384766, 4.94133186340332
3uev,5.01,0.07,5.89,1062.0440050074749, 3.658248290463863, 89.29629622120008, 3.437400000000002, 66.08500000000005, 40.13, 13.0, 48.94801712036133, 827.4603881835938, 0.0, 89.26482391357422, 1.4969180822372437
3uew,5.16,0.07,6.31,1250.3437218737874, 4.158248290463863, 102.04214602385885, 4.2176000000000045, 75.31900000000007, 40.13, 15.0, 49.92483139038086, 877.5953979492188, 0.866277813911438, 84.42463684082031, 1.208325982093811
3ui7,6.44,0.06,9.0,1759.5317322311137, 6.3317441651775805, 114.83472730655342, 1.1516399999999989, 92.64040000000004, 64.47, 6.0, 84.6439437866211, 1242.1488037109375, 1.0360126495361328, 51.85697555541992, 2.6395864486694336
3up2,7.33,0.05,7.4,1530.658220410097, 6.922297672441398, 107.3402656599362, 3.225900000000001, 92.49490000000004, 99.2, 6.0, 123.05998229980469, 1604.497314453125, 3.0232536792755127, 44.612037658691406, 5.941415309906006
3uuo,6.13,0.05,7.96,1685.9662029819995, 6.120709470213676, 108.74745491046123, 1.1199399999999993, 91.29310000000004, 70.65, 5.0, 67.33284759521484, 1108.6910400390623, 0.5384225249290466, 38.05813217163086, 1.2685248851776123
3wtj,5.99,0.06,6.53,806.5563400015642, 5.080545962905263, 52.84062195809124, 2.12088, 65.16300000000001, 52.28, 2.0, 89.7625503540039, 1112.5418701171877, 0.0, 12.672740936279295, 3.2944397926330566
3wz8,7.66,0.08,5.82,2331.327519753171, 9.474633948355327, 176.04511303130593, 5.7858000000000045, 135.54559999999992, 70.23, 9.0, 142.38526916503906, 1849.075927734375, 3.048914909362793, 59.87689971923828, 4.450316905975342
3zdg,5.14,0.08,7.1,726.6568706895421, 2.7040132221956683, 69.59108661294138, -0.3922999999999983, 51.92470000000004, 33.980000000000004, 9.0, 78.68836975097656, 891.251220703125, 0.8760238289833069, 22.451473236083984, 3.0227375030517583
3zt2,6.60,0.05,2.84,1379.8108005838578, 6.178869016623522, 106.5030388755898, 1.4446000000000008, 79.91950000000003, 75.66, 2.0, 88.98885345458984, 1281.3623046875, 3.7202887535095215, 36.29733276367188, 2.848062753677368
4abg,4.96,0.07,3.57,1039.616646496634, 3.8152475842498537, 90.386223854887, -1.236799999999996, 61.86780000000003, 35.32, 4.0, 69.63584136962889, 829.5809936523438, 3.0545771121978764, 2.601938486099243, 2.830538272857666
4agn,6.23,0.07,3.97,1633.2307189177602, 7.017620459056512, 113.8281136334307, -0.18739999999999907, 104.25500000000004, 49.34, 9.0, 112.55786895751952, 1207.1490478515625, 1.0027394294738772, 28.98530197143555, 4.4400482177734375
4agp,6.39,0.08,4.69,2170.969954753914, 8.721744604288443, 149.78971900503112, 1.8993000000000004, 129.1062, 38.34, 10.0, 117.89654541015624, 1313.8751220703125, 0.0, 42.26691055297852, 2.3920435905456543
4agq,6.52,0.08,5.01,2206.105274871856, 8.76070990932454, 149.66546788783043, 1.9323999999999988, 132.1009, 41.14, 10.0, 126.15626525878906, 1355.8411865234375, 0.4161711037158966, 40.88221740722656, 2.542287588119507
4bkt,5.59,0.06,3.62,1066.2745714467242, 4.590711553262656, 84.68901566408033, -0.7666799999999994, 65.13550000000004, 95.67, 6.0, 73.10498046875, 859.6510620117188, 2.9268155097961426, 15.46160125732422, 2.980609893798828
